depth,tempdepth,temp,EdZTilt,EdZRoll,EdZPitch,Ed0Tilt,Ed0Roll,Ed0Pitch
24.26241,24.61541,21.20744,3.357547,3.356823,0.06989381,-2.630603,-1.677691,2.027343
24.2815,24.6345,21.19795,3.426839,3.426839,0,-2.481793,-1.328101,2.097282
24.30101,24.65401,21.19707,3.496861,3.496861,0,-2.423021,-1.328101,2.027343
24.31897,24.67197,21.19948,3.426839,3.426839,0,-2.461972,-1.398015,2.027343
24.33819,24.69119,21.20458,3.496861,3.496861,0,-2.404756,-1.398015,1.957407
24.35724,24.71024,21.2132,3.496861,3.496861,0,-2.229916,-1.18828,1.887474
24.37584,24.72884,21.19992,3.496861,3.496861,0,-2.193514,-1.118372,1.887474
24.39449,24.74749,21.20374,3.496861,3.496861,0,-2.210064,-1.25819,1.817544
24.41388,24.76688,21.20657,3.496861,3.496861,0,-2.292442,-1.398015,1.817544
24.43243,24.78543,21.2002,3.496861,3.496861,0,-2.194499,-1.328101,1.747616
24.45171,24.80471,21.20222,3.426839,3.426839,0,-2.183314,-1.398015,1.677691
24.47065,24.82365,21.20223,3.356823,3.356823,0,-2.421843,-1.747616,1.677691
24.48972,24.84272,21.20113,3.357547,3.356823,-0.06989381,-2.524507,-1.887474,1.677691
24.50873,24.86173,21.20754,3.356823,3.356823,0,-2.524507,-1.887474,1.677691
24.5283,24.8813,21.19702,3.356823,3.356823,0,-2.630603,-2.027343,1.677691
24.54708,24.90008,21.21367,3.357547,3.356823,0.06989381,-2.739735,-2.167225,1.677691
24.56569,24.91869,21.20918,3.289769,3.286811,0.1397877,-2.893158,-2.307119,1.747616
24.58491,24.93791,21.21372,3.219828,3.216805,0.1397877,-2.949174,-2.377071,1.747616
24.60467,24.95767,21.20362,3.223603,3.216805,0.2096819,-2.949174,-2.377071,1.747616
24.62404,24.97704,21.20989,3.22888,3.216805,0.2795763,-3.005775,-2.447027,1.747616
24.64324,24.99624,21.20772,3.235653,3.216805,0.3494712,-3.103256,-2.516986,1.817544
24.66212,25.01512,21.19899,3.159148,3.146803,0.2795763,-3.103256,-2.516986,1.817544
24.68079,25.03379,21.20256,3.159148,3.146803,0.2795763,-3.314775,-2.726888,1.887474
24.70011,25.05311,21.19509,3.22888,3.216805,0.2795763,-3.411998,-2.796863,1.957407
24.71835,25.07135,21.19607,3.22888,3.216805,0.2795763,-3.340294,-2.656917,2.027343
24.73797,25.09097,21.20413,3.293464,3.286811,0.2096819,-3.328508,-2.58695,2.097282
24.75635,25.10935,21.20685,3.293464,3.286811,0.2096819,-3.481181,-2.726888,2.167225
24.77517,25.12817,21.20608,3.293464,3.286811,0.2096819,-3.525019,-2.726888,2.23717
24.79432,25.14732,21.21679,3.357547,3.356823,0.06989381,-3.412381,-2.516986,2.307119
24.8137,25.1667,21.21155,3.426839,3.426839,0,-3.361222,-2.447027,2.307119
24.8319,25.1849,21.21006,3.427549,3.426839,0.06989381,-3.31075,-2.307119,2.377071
24.85256,25.20556,21.20451,3.496861,3.496861,0,-3.215053,-2.167225,2.377071
24.87111,25.22411,21.20939,3.497556,3.496861,-0.06989381,-3.168435,-2.097282,2.377071
24.89013,25.24313,21.21061,3.496861,3.496861,0,-3.02423,-1.957407,2.307119
24.91024,25.26324,21.19967,3.637588,3.63692,0.06989381,-3.02423,-1.957407,2.307119
24.9291,25.2821,21.20624,3.566888,3.566888,0,-2.881265,-1.817544,2.23717
24.94835,25.30135,21.19781,3.567569,3.566888,0.06989381,-2.795328,-1.677691,2.23717
24.96704,25.32004,21.21409,3.566888,3.566888,0,-2.739735,-1.677691,2.167225
24.98565,25.33865,21.20134,3.497556,3.496861,0.06989381,-2.697565,-1.607768,2.167225
25.00431,25.35731,21.21225,3.497556,3.496861,0.06989381,-2.697565,-1.607768,2.167225
25.02371,25.37671,21.20121,3.496861,3.496861,0,-2.656564,-1.537848,2.167225
25.04254,25.39554,21.20007,3.496861,3.496861,0,-2.541132,-1.328101,2.167225
25.06224,25.41524,21.20747,3.356823,3.356823,0,-2.519831,-1.398015,2.097282
25.08133,25.43433,21.20246,3.356823,3.356823,0,-2.559212,-1.46793,2.097282
25.10026,25.45326,21.19841,3.286811,3.286811,0,-2.423021,-1.328101,2.027343
25.11941,25.47241,21.21225,3.287551,3.286811,-0.06989381,-2.461972,-1.398015,2.027343
25.13834,25.49134,21.193,3.147576,3.146803,-0.06989381,-2.502268,-1.46793,2.027343
25.15696,25.50996,21.19803,3.079968,3.076806,-0.1397877,-2.488522,-1.537848,1.957407
25.17688,25.52988,21.20037,3.079968,3.076806,-0.1397877,-2.53226,-1.607768,1.957407
25.19561,25.54861,21.20474,3.014089,3.006814,-0.2096819,-2.524507,-1.677691,1.887474
25.21459,25.56759,21.19289,3.083915,3.076806,-0.2096819,-2.57144,-1.747616,1.887474
25.2341,25.5871,21.19806,3.019736,3.006814,-0.2795763,-2.768888,-2.027343,1.887474
25.25304,25.60604,21.1992,3.019736,3.006814,-0.2795763,-2.867612,-2.097282,1.957407
25.27172,25.62472,21.19924,3.019736,3.006814,-0.2795763,-2.867612,-2.097282,1.957407
25.29047,25.64347,21.19403,3.019736,3.006814,-0.2795763,-2.867612,-2.097282,1.957407
25.30924,25.66224,21.19481,3.089433,3.076806,-0.2795763,-3.069861,-2.307119,2.027343
25.3282,25.6812,21.20375,3.089433,3.076806,-0.2795763,-3.069861,-2.307119,2.027343
25.34764,25.70064,21.18766,3.159148,3.146803,-0.2795763,-3.077845,-2.377071,1.957407
25.36674,25.71974,21.20812,3.22888,3.216805,-0.2795763,-3.176174,-2.447027,2.027343
25.38514,25.73814,21.19208,3.223603,3.216805,-0.2096819,-3.186976,-2.516986,1.957407
25.40347,25.75647,21.20502,3.289769,3.286811,-0.1397877,-3.24243,-2.58695,1.957407
25.42246,25.77546,21.20184,3.359719,3.356823,-0.1397877,-3.144619,-2.516986,1.887474
25.44189,25.79489,21.20243,3.363335,3.356823,-0.2096819,-3.144619,-2.516986,1.887474
25.46017,25.81317,21.20133,3.363335,3.356823,-0.2096819,-3.298436,-2.656917,1.957407
25.47902,25.83202,21.19485,3.433218,3.426839,-0.2096819,-3.24243,-2.58695,1.957407
25.49842,25.85142,21.21545,3.433218,3.426839,-0.2096819,-3.186976,-2.516986,1.957407
25.51681,25.86981,21.20105,3.503111,3.496861,-0.2096819,-3.285008,-2.58695,2.027343
25.53639,25.88939,21.19776,3.503111,3.496861,-0.2096819,-3.298436,-2.656917,1.957407
25.55424,25.90724,21.19713,3.433218,3.426839,-0.2096819,-3.230291,-2.516986,2.027343
25.57362,25.92662,21.19745,3.438171,3.426839,-0.2795763,-3.176174,-2.447027,2.027343
25.59257,25.94557,21.19649,3.374882,3.356823,-0.3494712,-3.186976,-2.516986,1.957407
25.61169,25.96469,21.21327,3.374882,3.356823,-0.3494712,-3.285008,-2.58695,2.027343
25.63015,25.98315,21.19047,3.368392,3.356823,-0.2795763,-3.230291,-2.516986,2.027343
25.64896,26.00196,21.195,3.298628,3.286811,-0.2795763,-3.122686,-2.377071,2.027343
25.66776,26.02076,21.21321,3.298628,3.286811,-0.2795763,-3.176174,-2.447027,2.027343
25.6868,26.0398,21.19191,3.22888,3.216805,-0.2795763,-3.122686,-2.377071,2.027343
25.70609,26.05909,21.20198,3.223603,3.216805,-0.2096819,-2.865901,-2.027343,2.027343
25.72517,26.07817,21.19218,3.219828,3.216805,-0.1397877,-2.915713,-2.027343,2.097282
25.74444,26.09744,21.19575,3.149894,3.146803,-0.1397877,-2.964682,-2.097282,2.097282
25.76348,26.11648,21.19563,3.147576,3.146803,-0.06989381,-2.867612,-1.957407,2.097282
25.78261,26.13561,21.20378,3.149894,3.146803,-0.1397877,-2.774196,-1.817544,2.097282
25.80054,26.15354,21.20251,3.146803,3.146803,0,-2.684812,-1.677691,2.097282
25.82082,26.17382,21.18342,3.076806,3.076806,0,-2.728975,-1.747616,2.097282
25.83938,26.19238,21.19462,3.077597,3.076806,-0.06989381,-2.586644,-1.607768,2.027343
25.85885,26.21185,21.19201,3.077597,3.076806,-0.06989381,-2.385482,-1.25819,2.027343
25.87788,26.23088,21.19134,3.077597,3.076806,-0.06989381,-2.289379,-1.18828,1.957407
25.89638,26.24938,21.19597,3.079968,3.076806,-0.1397877,-2.326375,-1.25819,1.957407
25.91446,26.26746,21.19243,3.083915,3.076806,-0.2096819,-2.253942,-1.118372,1.957407
25.93396,26.28696,21.20363,3.153753,3.146803,-0.2096819,-2.188044,-0.9785607,1.957407
25.95343,26.30643,21.19855,3.159148,3.146803,-0.2795763,-2.326375,-1.25819,1.957407
25.97129,26.32429,21.20529,3.174513,3.146803,-0.4193665,-2.314906,-1.118372,2.027343
25.99074,26.34374,21.19729,3.174513,3.146803,-0.4193665,-2.314906,-1.118372,2.027343
26.0105,26.3635,21.21618,3.235653,3.216805,-0.3494712,-2.289379,-1.18828,1.957407
26.03094,26.38394,21.2088,3.243912,3.216805,-0.4193665,-2.445999,-1.46793,1.957407
26.04972,26.40272,21.20239,3.313341,3.286811,-0.4193665,-2.433951,-1.537848,1.887474
26.06873,26.42173,21.20147,3.235653,3.216805,-0.3494712,-2.433951,-1.537848,1.887474
26.0873,26.4403,21.19946,3.22888,3.216805,-0.2795763,-2.524507,-1.677691,1.887474
26.10662,26.45962,21.19948,3.293464,3.286811,-0.2096819,-2.668327,-1.887474,1.887474
26.12597,26.47897,21.20243,3.293464,3.286811,-0.2096819,-2.816944,-2.027343,1.957407
26.14491,26.49791,21.18907,3.289769,3.286811,-0.1397877,-2.768888,-2.027343,1.887474
26.16436,26.51736,21.20559,3.289769,3.286811,-0.1397877,-2.820424,-2.097282,1.887474
26.18376,26.53676,21.2025,3.289769,3.286811,-0.1397877,-2.979541,-2.307119,1.887474
26.20281,26.55581,21.20691,3.289769,3.286811,-0.1397877,-3.02423,-2.307119,1.957407
26.22092,26.57392,21.19522,3.289769,3.286811,-0.1397877,-2.979541,-2.307119,1.887474
26.24042,26.59342,21.20428,3.289769,3.286811,-0.1397877,-3.144619,-2.516986,1.887474
26.26014,26.61314,21.2066,3.223603,3.216805,-0.2096819,-3.25754,-2.656917,1.887474
26.2787,26.6317,21.19038,3.223603,3.216805,-0.2096819,-3.314775,-2.726888,1.887474
26.29801,26.65101,21.20501,3.22888,3.216805,-0.2795763,-3.25754,-2.656917,1.887474
26.31703,26.67003,21.19282,3.159148,3.146803,-0.2795763,-3.298436,-2.656917,1.957407
26.33633,26.68933,21.20955,3.166072,3.146803,-0.3494712,-3.411998,-2.796863,1.957407
26.35541,26.70841,21.19491,3.174513,3.146803,-0.4193665,-3.452467,-2.796863,2.027343
26.37382,26.72682,21.20031,3.174513,3.146803,-0.4193665,-3.383077,-2.656917,2.097282
26.39336,26.74636,21.20142,3.115316,3.076806,-0.4892626,-3.481181,-2.726888,2.167225
26.41212,26.76512,21.20295,3.115316,3.076806,-0.4892626,-3.426752,-2.656917,2.167225
26.43013,26.78313,21.19995,3.115316,3.076806,-0.4892626,-3.365605,-2.516986,2.23717
26.45011,26.80311,21.20716,3.046216,3.006814,-0.4892626,-3.418136,-2.58695,2.23717
26.46906,26.82206,21.20055,3.058176,3.006814,-0.5591593,-3.313717,-2.447027,2.23717
26.48839,26.84139,21.21128,3.046216,3.006814,-0.4892626,-3.262503,-2.377071,2.23717
26.50664,26.85964,21.18984,3.105145,3.076806,-0.4193665,-3.262503,-2.377071,2.23717
26.52659,26.87959,21.19664,3.02698,3.006814,-0.3494712,-3.365605,-2.516986,2.23717
26.545,26.898,21.21491,3.02698,3.006814,-0.3494712,-3.262503,-2.377071,2.23717
26.5647,26.9177,21.19011,3.014089,3.006814,-0.2096819,-3.262503,-2.377071,2.23717
26.58372,26.93672,21.20541,3.010049,3.006814,-0.1397877,-3.113239,-2.167225,2.23717
26.60265,26.95565,21.18878,3.007623,3.006814,-0.06989381,-3.113239,-2.167225,2.23717
26.62204,26.97504,21.20765,3.006814,3.006814,0,-3.211997,-2.23717,2.307119
26.64021,26.99321,21.19756,3.010049,3.006814,0.1397877,-3.168435,-2.097282,2.377071
26.65964,27.01264,21.19771,3.010049,3.006814,0.1397877,-3.215053,-2.167225,2.377071
26.67867,27.03167,21.20025,3.014089,3.006814,0.2096819,-3.215053,-2.167225,2.377071
26.69891,27.05191,21.20503,3.083915,3.076806,0.2096819,-3.069861,-2.027343,2.307119
26.71738,27.07038,21.20749,3.083915,3.076806,0.2096819,-2.881265,-1.817544,2.23717
26.73593,27.08893,21.20136,3.079968,3.076806,0.1397877,-2.827372,-1.817544,2.167225
26.75493,27.10793,21.18085,3.147576,3.146803,0.06989381,-2.774196,-1.817544,2.097282
26.77374,27.12674,21.18909,3.146803,3.146803,0,-2.623139,-1.747616,1.957407
26.793,27.146,21.19688,3.146803,3.146803,0,-2.488522,-1.537848,1.957407
26.81254,27.16554,21.19363,3.216805,3.216805,0,-2.348229,-1.398015,1.887474
26.83114,27.18414,21.20443,3.217561,3.216805,0.06989381,-2.292442,-1.398015,1.817544
26.84952,27.20252,21.20039,3.217561,3.216805,0.06989381,-2.194499,-1.328101,1.747616
26.86964,27.22264,21.19071,3.289769,3.286811,0.1397877,-2.074456,-1.118372,1.747616
26.88788,27.24088,21.19513,3.293464,3.286811,0.2096819,-2.037665,-1.048466,1.747616
26.90719,27.26019,21.20038,3.293464,3.286811,0.2096819,-2.112917,-1.18828,1.747616
26.92608,27.27908,21.19785,3.368392,3.356823,0.2795763,-2.074456,-1.118372,1.747616
26.9452,27.2982,21.1943,3.374882,3.356823,0.3494712,-2.112917,-1.18828,1.747616
26.96465,27.31765,21.20353,3.374882,3.356823,0.3494712,-2.112917,-1.18828,1.747616
26.98312,27.33612,21.20626,3.382798,3.356823,0.4193665,-2.228678,-1.46793,1.677691
27.00305,27.35605,21.20164,3.374882,3.356823,0.3494712,-2.228678,-1.46793,1.677691
27.02089,27.37389,21.19471,3.305257,3.286811,0.3494712,-2.275285,-1.537848,1.677691
27.04006,27.39306,21.20096,3.298628,3.286811,0.2795763,-2.371936,-1.677691,1.677691
27.05934,27.41234,21.20984,3.293464,3.286811,0.2096819,-2.520622,-1.817544,1.747616
27.07887,27.43187,21.20515,3.223603,3.216805,0.2096819,-2.520622,-1.817544,1.747616
27.098,27.451,21.20461,3.219828,3.216805,0.1397877,-2.619398,-1.887474,1.817544
27.117,27.47,21.1971,3.146803,3.146803,0,-2.925791,-2.23717,1.887474
27.1361,27.4891,21.20148,3.079968,3.076806,-0.1397877,-3.033952,-2.377071,1.887474
27.1546,27.5076,21.19391,3.089433,3.076806,-0.2795763,-2.971295,-2.23717,1.957407
27.17373,27.52673,21.19936,3.096514,3.076806,-0.3494712,-3.24243,-2.58695,1.957407
27.19402,27.54702,21.19979,3.096514,3.076806,-0.3494712,-3.411998,-2.796863,1.957407
27.21438,27.56738,21.20107,3.096514,3.076806,-0.3494712,-3.452467,-2.796863,2.027343
27.23334,27.58634,21.1999,3.105145,3.076806,-0.4193665,-3.509304,-2.866842,2.027343
27.2526,27.6056,21.19627,3.105145,3.076806,-0.4193665,-3.566608,-2.936826,2.027343
27.27197,27.62497,21.18394,3.096514,3.076806,-0.3494712,-3.62436,-3.006814,2.027343
27.29076,27.64376,21.19515,3.089433,3.076806,-0.2795763,-3.682538,-3.076806,2.027343
27.31024,27.66324,21.19107,3.153753,3.146803,-0.2096819,-3.469504,-2.866842,1.957407
27.32948,27.68248,21.1872,3.083915,3.076806,-0.2096819,-3.452467,-2.796863,2.027343
27.34818,27.70118,21.18464,3.079968,3.076806,-0.1397877,-3.509304,-2.866842,2.027343
27.36816,27.72116,21.19255,3.077597,3.076806,-0.06989381,-3.285008,-2.58695,2.027343
27.38707,27.74007,21.18659,3.077597,3.076806,-0.06989381,-3.285008,-2.58695,2.027343
27.40571,27.75871,21.19416,3.076806,3.076806,0,-3.426752,-2.656917,2.167225
27.42484,27.77784,21.2008,3.077597,3.076806,0.06989381,-3.215053,-2.377071,2.167225
27.44341,27.79641,21.17729,3.076806,3.076806,0,-3.211997,-2.307119,2.23717
27.4635,27.8165,21.19272,3.076806,3.076806,0,-3.06506,-2.097282,2.23717
27.48242,27.83542,21.19108,3.146803,3.146803,0,-3.017732,-2.027343,2.23717
27.50013,27.85313,21.20537,3.147576,3.146803,-0.06989381,-3.069861,-2.027343,2.307119
27.52122,27.87422,21.18829,3.153753,3.146803,-0.2096819,-2.925791,-1.887474,2.23717
27.53921,27.89221,21.20011,3.159148,3.146803,-0.2795763,-2.893158,-1.747616,2.307119
27.55898,27.91198,21.19213,3.174513,3.146803,-0.4193665,-2.893158,-1.747616,2.307119
27.57762,27.93062,21.19044,3.174513,3.146803,-0.4193665,-2.893158,-1.747616,2.307119
27.59683,27.94983,21.19596,3.253645,3.216805,-0.4892626,-2.811074,-1.607768,2.307119
27.61622,27.96922,21.20284,3.195899,3.146803,-0.5591593,-2.754015,-1.607768,2.23717
27.63463,27.98763,21.18633,3.195899,3.146803,-0.5591593,-2.811074,-1.607768,2.307119
27.65419,28.00719,21.19629,3.195899,3.146803,-0.5591593,-2.795328,-1.677691,2.23717
27.67349,28.02649,21.19895,3.253645,3.216805,-0.4892626,-2.795328,-1.677691,2.23717
27.69251,28.04551,21.19081,3.243912,3.216805,-0.4193665,-2.697565,-1.607768,2.167225
27.71151,28.06451,21.18641,3.22888,3.216805,-0.2795763,-2.641761,-1.607768,2.097282
27.73045,28.08345,21.19892,3.22888,3.216805,-0.2795763,-2.728975,-1.747616,2.097282
27.75061,28.10361,21.19493,3.223603,3.216805,-0.2096819,-2.630603,-1.677691,2.027343
27.76896,28.12196,21.20405,3.217561,3.216805,-0.06989381,-2.577152,-1.677691,1.957407
27.7894,28.1424,21.19876,3.217561,3.216805,-0.06989381,-2.767116,-1.957407,1.957407
27.80794,28.16094,21.19744,3.219828,3.216805,-0.1397877,-2.668327,-1.887474,1.887474
27.82733,28.18033,21.21064,3.217561,3.216805,-0.06989381,-2.668327,-1.887474,1.887474
27.84674,28.19974,21.20885,3.219828,3.216805,-0.1397877,-2.472719,-1.677691,1.817544
27.8666,28.2196,21.20412,3.149894,3.146803,-0.1397877,-2.520622,-1.747616,1.817544
27.88484,28.23784,21.18785,3.153753,3.146803,-0.2096819,-2.470737,-1.747616,1.747616
27.90487,28.25787,21.20811,3.083915,3.076806,-0.2096819,-2.374,-1.607768,1.747616
27.92434,28.27734,21.20317,3.083915,3.076806,-0.2096819,-2.472719,-1.677691,1.817544
27.94286,28.29586,21.19505,3.019736,3.006814,-0.2795763,-2.470737,-1.747616,1.747616
27.96269,28.31569,21.2017,3.019736,3.006814,-0.2795763,-2.470737,-1.747616,1.747616
27.98099,28.33399,21.20044,3.014089,3.006814,-0.2096819,-2.472719,-1.677691,1.817544
28.00094,28.35394,21.20236,3.014089,3.006814,-0.2096819,-2.520622,-1.747616,1.817544
28.01985,28.37285,21.19427,3.010049,3.006814,-0.1397877,-2.768888,-2.027343,1.887474
28.03972,28.39272,21.19003,3.007623,3.006814,-0.06989381,-2.767116,-1.957407,1.957407
28.05822,28.41122,21.19644,3.007623,3.006814,0.06989381,-2.865901,-2.027343,2.027343
28.07787,28.43087,21.18935,3.010049,3.006814,0.1397877,-2.971295,-2.23717,1.957407
28.09687,28.44987,21.1857,3.083915,3.076806,0.2096819,-3.069861,-2.307119,2.027343
28.11615,28.46915,21.19583,3.02698,3.006814,0.3494712,-3.168435,-2.377071,2.097282
28.13472,28.48772,21.18739,3.02698,3.006814,0.3494712,-3.230291,-2.516986,2.027343
28.15429,28.50729,21.17811,3.096514,3.076806,0.3494712,-3.274525,-2.516986,2.097282
28.17435,28.52735,21.18987,3.089433,3.076806,0.2795763,-3.328508,-2.58695,2.097282
28.19299,28.54599,21.19745,3.014089,3.006814,0.2096819,-3.383077,-2.656917,2.097282
28.21168,28.56468,21.19776,3.007623,3.006814,0.06989381,-3.438204,-2.726888,2.097282
28.23108,28.58408,21.18735,3.007623,3.006814,-0.06989381,-3.438204,-2.726888,2.097282
28.25004,28.60304,21.18455,3.083915,3.076806,-0.2096819,-3.493864,-2.796863,2.097282
28.26922,28.62222,21.1942,3.159148,3.146803,-0.2795763,-3.438204,-2.726888,2.097282
28.28756,28.64056,21.19494,3.174513,3.146803,-0.4193665,-3.509304,-2.866842,2.027343
28.30696,28.65996,21.19559,3.195899,3.146803,-0.5591593,-3.396122,-2.726888,2.027343
28.32677,28.67977,21.18756,3.195899,3.146803,-0.5591593,-3.186976,-2.516986,1.957407
28.34651,28.69951,21.20216,3.208815,3.146803,-0.6290568,-3.186976,-2.516986,1.957407
28.3661,28.7191,21.18376,3.140212,3.076806,-0.6290568,-3.077845,-2.377071,1.957407
28.3856,28.7386,21.19904,3.195899,3.146803,-0.5591593,-2.925791,-2.23717,1.887474
28.40466,28.75766,21.19643,3.195899,3.146803,-0.5591593,-2.718173,-1.957407,1.887474
28.42365,28.77665,21.20075,3.18446,3.146803,-0.4892626,-2.57144,-1.747616,1.887474
28.44362,28.79662,21.1988,3.096514,3.076806,-0.3494712,-2.619398,-1.817544,1.887474
28.46346,28.81646,21.19325,3.089433,3.076806,-0.2795763,-2.433951,-1.537848,1.887474
28.48244,28.83544,21.2027,3.010049,3.006814,-0.1397877,-2.267887,-1.25819,1.887474
28.50095,28.85395,21.19646,3.006814,3.006814,0,-2.364858,-1.328101,1.957407
28.51996,28.87296,21.19092,3.083915,3.076806,0.2096819,-2.461972,-1.398015,2.027343
28.53928,28.89228,21.18616,3.019736,3.006814,0.2795763,-2.34942,-1.18828,2.027343
28.55868,28.91168,21.19782,3.02698,3.006814,0.3494712,-2.314906,-1.118372,2.027343
28.57814,28.93114,21.20494,3.035811,3.006814,0.4193665,-2.481793,-1.328101,2.097282
28.59653,28.94953,21.19756,3.035811,3.006814,0.4193665,-2.599875,-1.537848,2.097282
28.61697,28.96997,21.19541,3.035811,3.006814,0.4193665,-2.559212,-1.46793,2.097282
28.63566,28.98866,21.20105,3.035811,3.006814,0.4193665,-2.559212,-1.46793,2.097282
28.65484,29.00784,21.18297,3.019736,3.006814,0.2795763,-2.774196,-1.817544,2.097282
28.67431,29.02731,21.19169,3.079968,3.076806,0.1397877,-2.919076,-1.957407,2.167225
28.69328,29.04628,21.19348,3.007623,3.006814,0.06989381,-2.728975,-1.747616,2.097282
28.7128,29.0658,21.19371,3.077597,3.076806,-0.06989381,-2.820424,-1.887474,2.097282
28.73227,29.08527,21.20328,3.010049,3.006814,-0.1397877,-3.06506,-2.23717,2.097282
28.75077,29.10377,21.20085,3.079968,3.076806,-0.1397877,-3.017732,-2.23717,2.027343
28.76985,29.12285,21.19487,3.014089,3.006814,-0.2096819,-2.867612,-2.097282,1.957407
28.78957,29.14257,21.20253,3.019736,3.006814,-0.2795763,-2.971295,-2.23717,1.957407
28.80838,29.16138,21.19951,3.089433,3.076806,-0.2795763,-3.033952,-2.377071,1.887474
28.82713,29.18013,21.18335,3.014089,3.006814,-0.2096819,-2.935836,-2.307119,1.817544
28.8472,29.2002,21.18875,3.014089,3.006814,-0.2096819,-2.619398,-1.887474,1.817544
28.86623,29.21923,21.20094,3.010049,3.006814,-0.1397877,-2.623139,-1.957407,1.747616
28.88545,29.23845,21.20296,2.937654,2.936826,-0.06989381,-2.728975,-2.097282,1.747616
28.90458,29.25758,21.19054,2.937654,2.936826,-0.06989381,-2.728975,-2.097282,1.747616
28.92389,29.27689,21.18637,2.937654,2.936826,-0.06989381,-2.630603,-2.027343,1.677691
28.94284,29.29584,21.19707,2.866842,2.866842,0,-2.728975,-2.097282,1.747616
28.96239,29.31539,21.19275,2.866842,2.866842,0,-2.893158,-2.307119,1.747616
28.98133,29.33433,21.19885,2.797733,2.796863,0.06989381,-2.827372,-2.167225,1.817544
29.00026,29.35326,21.19538,2.797733,2.796863,0.06989381,-2.820424,-2.097282,1.887474
29.01925,29.37225,21.19543,2.797733,2.796863,-0.06989381,-2.979541,-2.307119,1.887474
29.03833,29.39133,21.19087,2.797733,2.796863,-0.06989381,-2.87274,-2.167225,1.887474
29.05817,29.41117,21.19613,2.870237,2.866842,-0.1397877,-2.867612,-2.097282,1.957407
29.07714,29.43014,21.20042,2.874475,2.866842,-0.2096819,-2.966337,-2.167225,2.027343
29.09568,29.44868,21.18333,2.950057,2.936826,-0.2795763,-3.017732,-2.23717,2.027343
29.11506,29.46806,21.19081,2.957473,2.936826,-0.3494712,-3.014478,-2.167225,2.097282
29.13375,29.48675,21.19545,2.966513,2.936826,-0.4193665,-3.063458,-2.167225,2.167225
29.15385,29.50685,21.20408,3.046216,3.006814,-0.4892626,-3.014478,-2.097282,2.167225
29.17171,29.52471,21.19488,3.058176,3.006814,-0.5591593,-3.16223,-2.23717,2.23717
29.19115,29.54415,21.19198,3.140212,3.076806,-0.6290568,-3.113239,-2.167225,2.23717
29.20941,29.56241,21.19139,3.154901,3.076806,-0.6989553,-3.017732,-2.027343,2.23717
29.22879,29.58179,21.18364,3.154901,3.076806,-0.6989553,-3.163783,-2.167225,2.307119
29.24817,29.60117,21.19358,3.154901,3.076806,-0.6989553,-3.215053,-2.167225,2.377071
29.26737,29.62037,21.19544,3.140212,3.076806,-0.6290568,-3.215053,-2.167225,2.377071
29.28723,29.64023,21.19364,3.071676,3.006814,-0.6290568,-3.168435,-2.097282,2.377071
29.3063,29.6593,21.19897,3.071676,3.006814,-0.6290568,-3.122686,-2.027343,2.377071
29.32558,29.67858,21.18458,2.9894,2.936826,-0.5591593,-3.122686,-2.027343,2.377071
29.34525,29.69825,21.1951,2.97716,2.936826,-0.4892626,-3.116391,-2.097282,2.307119
29.36488,29.71788,21.18901,2.966513,2.936826,-0.4193665,-3.069861,-2.027343,2.307119
29.38386,29.73686,21.18499,2.887994,2.866842,-0.3494712,-3.06506,-2.097282,2.23717
29.40303,29.75603,21.20139,2.887994,2.866842,-0.3494712,-3.113239,-2.23717,2.167225
29.42226,29.77526,21.19511,2.887994,2.866842,-0.3494712,-2.964682,-2.097282,2.097282
29.44212,29.79512,21.19957,2.818543,2.796863,-0.3494712,-2.867612,-1.957407,2.097282
29.4596,29.8126,21.2016,2.818543,2.796863,-0.3494712,-2.767116,-1.957407,1.957407
29.4796,29.8326,21.19813,2.818543,2.796863,-0.3494712,-2.670163,-1.817544,1.957407
29.49908,29.85208,21.18694,2.818543,2.796863,-0.3494712,-2.670163,-1.817544,1.957407
29.51991,29.87291,21.18501,2.818543,2.796863,-0.3494712,-2.623139,-1.747616,1.957407
29.54055,29.89355,21.18264,2.897252,2.866842,-0.4193665,-2.670163,-1.817544,1.957407
29.55904,29.91204,21.17524,2.966513,2.936826,-0.4193665,-2.816944,-1.957407,2.027343
29.57839,29.93139,21.18113,2.908155,2.866842,-0.4892626,-2.721778,-1.817544,2.027343
29.59778,29.95078,21.17429,2.920685,2.866842,-0.5591593,-2.623139,-1.747616,1.957407
29.61626,29.96926,21.18544,2.9894,2.936826,-0.5591593,-2.816944,-2.027343,1.957407
29.63631,29.98931,21.18936,3.003211,2.936826,-0.6290568,-2.919076,-2.167225,1.957407
29.65523,30.00823,21.18693,3.071676,3.006814,-0.6290568,-2.820424,-2.097282,1.887474
29.67471,30.02771,21.18902,3.071676,3.006814,-0.6290568,-2.718173,-1.957407,1.887474
29.69285,30.04585,21.19346,3.140212,3.076806,-0.6290568,-2.721778,-2.027343,1.817544
29.71334,30.06634,21.18849,3.071676,3.006814,-0.6290568,-2.827372,-2.167225,1.817544
29.73241,30.08541,21.19015,3.071676,3.006814,-0.6290568,-2.827372,-2.167225,1.817544
29.75094,30.10394,21.18457,3.058176,3.006814,-0.5591593,-2.925791,-2.23717,1.887474
29.77075,30.12375,21.19711,3.058176,3.006814,-0.5591593,-3.132104,-2.447027,1.957407
